Date,ADA-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,FIL-USD,LINK-USD,LTC-USD,THETA-USD,TRX-USD,USDT-USD,XLM-USD,XRP-USD,XTZ-USD
2018-02-04,-0.14579040600579615,-0.14204600353793032,-0.10299083790500331,-0.16033422467314112,-0.14406016303912625,-0.05947774186870442,-0.1771529363187153,-0.07935395861594581,-0.21111099879421405,-0.15903838055452654,0.008769949167050825,-0.13105770924382315,-0.12470831985446305,-0.03494559735337442
2018-02-05,-0.1472412917517694,-0.23233043015349317,-0.17398211533124852,-0.2192299498686421,-0.17890193854553665,-0.10653539921057133,-0.24053373404583525,-0.16643086395153528,-0.2593389107513487,-0.22927170544557093,-0.013777886209805327,-0.13015950904277088,-0.16475485790302066,-0.23932636757332582
2018-02-06,0.1217411354394842,0.21205323204556986,0.10870919082663183,0.21055403041194187,0.12782818401833046,0.12085675319957981,0.21930726010943427,0.1318313992018217,0.15799606788348716,0.1901596584490268,0.013738232785449719,0.1129942321402403,0.11536340121050409,0.020412272630192095
2018-02-07,-0.08257573827435236,-0.023663419521028704,-0.017261906053983648,-0.014784289410426789,-0.046523999009708265,-0.175358184475589,-0.12103493738433967,-0.034058032468678834,-0.12006878053535179,-0.10792861675733359,-0.008640414517399969,-0.08051629673232646,-0.07001245787041785,-0.019662708392830033
2018-02-08,0.046310385988044135,0.05999101139313756,0.08115416198669995,0.060720434485739376,0.07717330715965874,0.08783617597478417,0.08715026571396312,0.07834532511807396,0.06618267845664372,0.11467694281121209,0.01733446309397489,0.06078192911988582,0.10652253817099064,0.20113417976561873
2018-02-09,0.09367617094273574,0.12402237908867682,0.05546355066788704,0.09080037631987571,0.07767794919184422,-0.007885950166197999,0.057004026293424576,0.09249251959218772,0.08957408410869046,0.2670764158134674,-0.016625696420604553,0.09817290164120632,0.16994331528260803,0.07053498252479505
2018-02-10,0.03579176552843273,-0.04999243982336051,-0.013259122522587949,-0.002202393724502874,-0.02688951953855484,0.006094940727419368,-0.03583717985609278,-0.052317846184464716,-0.08768212916371353,0.01512434967080901,0.0015854082085064055,0.01432832158390265,0.1149930366241982,0.03258199139739824
2018-02-11,-0.09315930258700002,-0.06138148262332068,-0.05874826338459948,-0.00663652878448854,-0.05464399013748608,-0.037008054024126935,-0.008892085716891854,-0.043364412023643543,-0.10904772341581774,-0.13848650812385319,-0.004442462301469277,-0.09494276522525216,-0.06419856625011727,-0.0937229294412333
2018-02-12,0.038584059760500895,0.0685403178231504,0.09347499762512804,0.09904525343641919,0.0642350496457784,0.008147683909225309,0.1639181237018935,0.08103446593184982,0.00023989034355978878,0.08398795479169506,0.0008392715644503477,0.06701086913701886,0.07374435701533165,0.0762882991382887
2018-02-13,-0.029042694553554155,-0.036672956963282016,-0.03746663522015054,0.029885187587630764,-0.02736396396477533,0.041875797660693326,0.15198631724378245,-0.012531264124135572,-0.016619690276309045,-0.06171478816101417,0.0010093406558081559,0.03712621430761267,-0.05085467265637049,-0.2108100546061187
2018-02-14,0.061284608142256836,0.14610891134303733,0.09916074093751738,0.1770457384468535,0.08859492149652262,0.0273365775158053,-0.0044003430597471535,0.29059373434913527,0.11539644527768808,0.05780398099995666,-0.0003296630951658793,0.10019683575176062,0.10540723941756336,-0.043046264021616924
2018-02-15,0.030910048930927192,0.04974838919605379,0.06836184023155013,0.08771689665902137,0.014420859824017617,0.02161726496542046,-0.005296840634197528,0.05501576007249947,0.09817762007606376,0.01211717570214838,0.004625698207950702,-0.0007317209351159473,0.004579434899550926,0.029725734760253943
2018-02-16,-0.013670070879765945,0.02444470426279985,0.006617573638271057,-0.0435365083295897,0.007690939983400131,-0.024266747604093166,0.12361687908240432,0.020626340615073693,-0.010530683412394696,0.1204749620052054,-0.003297585786117139,0.004158420756308441,-0.007729032932105578,0.04612013347102567
2018-02-17,0.0390316748719838,0.04261722589956781,0.08238283884948888,0.0021302119101745468,0.031180734159380465,0.03531136432897051,0.050096064321294015,-0.0028677668485160403,0.16794839535925912,0.04592709773720134,0.0015954007545431153,0.05058002249470389,0.057164239118222306,0.01899483167961452
2018-02-18,-0.08512888614233674,-0.08820582304312474,-0.05179217303128765,-0.09284476735949036,-0.052902764115374874,-0.012763129278102676,0.12465006001250441,-0.061695093606872135,-0.0009440887140963384,-0.10165657330162815,0.0014834034307675682,-0.061723309985174356,-0.07272363727233665,0.04553283476850593
2018-02-19,0.01506677791654175,0.0342854670828649,0.06187369895710683,0.04161868565324173,0.02135654475027828,0.04275411557488114,0.016406629291525424,0.03337197196876017,0.021144427964434998,0.0382852126814437,-0.0045667851674143665,0.005608122367355516,0.02115863758423767,0.18102990971780494
2018-02-20,-0.03296111730286652,-0.11176333889471826,0.015767739342639062,0.05758969084522027,-0.05274501120480265,-0.07221735363787436,-0.10106485830300341,0.042971380290922664,-0.16329888179537633,-0.09521120886424123,0.0,-0.11857126060104342,-0.049215808000692876,0.12667691767337896
2018-02-21,-0.03858821291277868,-0.05432620766806819,-0.06459170224791023,-0.0750626389876926,-0.052035884871772124,-0.08537045118964073,-0.06837353528061806,-0.08745534780127022,-0.11928736074785223,-0.04990042167285794,0.0003597278733194994,-0.013826593677619379,-0.07040936162643155,-0.10213936966237125
2018-02-22,-0.07570057078530738,-0.05215998932632202,-0.06626121098880938,-0.050166300863088945,-0.0446618375987236,-0.005130460691362773,-0.08247159493089576,-0.0883656145259041,0.014860407212966631,-0.0916962672702002,0.003112074561664754,-0.07949024560531619,-0.07524787701961028,0.13908329451469875
2018-02-23,0.021627834200951178,0.0848081928511448,0.02916567969339066,0.060295620534571236,0.06125112140513199,-0.0073066916856016325,0.11427346963838553,0.06923386362579807,0.0064077560310112636,0.05269979846067099,-0.0025128551957005543,0.04152745932925267,0.05882940272024169,0.14642704493011965
2018-02-24,-0.06674487286921785,-0.05844286745939622,-0.048535445290413405,-0.04996408756594654,-0.02777670819036704,-0.06603337270986902,-0.035957854857701387,0.0005396845946093123,-0.03471988687203113,-0.04645001179582389,0.0012672616109609585,-0.07280450216002962,-0.045524620473374175,0.030811486008645205
2018-02-25,0.06319050773623888,0.022143304389340954,-0.01523197751850677,-0.029201494619171525,0.0050969304759804854,-0.0469915083574521,0.03732630630761232,0.05143299644718094,-0.10219066341859287,-0.025888737698285237,-0.0024960897021680914,0.006004529225388797,-0.011502423175717983,-0.03522624849263337
2018-02-26,-0.016701040436989483,0.05775646809749973,0.07011553986619887,0.03157058379086403,0.028593800894165813,0.06234562440790255,0.023013633273067022,0.002206428986982328,0.09651199206725139,0.046204335989693326,-0.0007790117043340424,0.020161850923350925,0.014073463329120229,-0.16472109794371495
2018-02-27,-0.008307288396070108,0.07371994693247795,0.0340346060989737,-0.00760097070502838,0.0102428390907912,0.027589485791789787,0.04594693528659158,-0.019943053202265793,0.10531511790810476,0.022770134450172556,0.0009589403648930362,-0.006958127762775552,-0.010034901403316917,0.09600464890678054
2018-02-28,-0.07086561819894953,-0.021016857272770802,-0.03102947063646394,-0.04436505835800262,-0.02661422639491456,-0.01472703708295552,-0.09030215919772445,-0.06535908833793566,0.04330069293145698,0.014382090574384828,-0.001617481430384066,-0.08089562415199761,-0.04614709708292491,-0.030188434619687374
2018-03-01,-0.026530916615585553,0.0068264697468711786,0.05182687604474616,0.03221072487979535,0.019684608701039625,0.019052542401645674,0.002443206986443606,0.03322772044280887,0.37334445257505544,0.11938628381429142,0.0015175118203473495,0.016036483079737228,0.025931537263890202,0.03520836301776215
2018-03-02,-0.03644146084369854,-0.02748247067077657,0.012288390831968733,-0.12549576708693508,-0.01775236219554125,-0.061775134906903555,-0.015691054211530216,0.013289136562550105,-0.07801844599577416,0.08059842144003761,-0.0006899316623900049,-0.05827061731860332,-0.019802778820311947,-0.01839635484389565
2018-03-03,0.01219770327551878,-0.0006750413410078415,0.03573183173255637,-0.03357446945314416,0.00043399220734377297,-0.03111207305514053,-0.03751829044216723,-0.009040699015517059,0.15952076550216585,-0.07914595238591994,0.0011396566735542466,0.08975765451976835,-0.0025742875569079,0.023522866009151617
2018-03-04,0.012313409118141936,0.012661788577173363,0.0019910549659772955,0.03721616186457982,0.010967087973551266,-0.01312105874848342,-0.05877622985590426,0.014871519575558538,-0.060328991708882715,-0.02309891290230853,-0.003260467482538017,0.03303784806547534,0.10225149304761826,-0.03440278105886251
2018-03-05,-0.010578170335509994,-0.023228378820222814,0.005258650235306609,-0.05299744415923805,-0.01510636090120013,0.028381182334199326,-0.010309108138770916,-0.01234911440502552,-0.006680372171544031,-0.021676282034837544,0.0012542056413607915,-0.027731639439652248,-0.04700527844161791,-0.04940208068381927
2018-03-06,-0.042083186360755975,-0.07452787971433347,-0.07101737882303372,-0.12388632002687625,-0.043982022694103465,-0.13102597944024233,-0.09442603700999193,-0.07151090445012682,-0.06178517195615182,-0.06213560796940993,0.0016364894875966936,-0.040936642451576376,-0.03876789474230842,-0.11407935481628982
2018-03-07,-0.14321568061733458,-0.03795403393406859,-0.0785471416488412,-0.13595148596245255,-0.08173834520662224,-0.08023071192562856,-0.02411820909370096,-0.05629555183611764,-0.17865769638544482,-0.12995647238116775,0.001977121040205401,-0.026411825725203727,-0.05762380374603377,-0.06289401803893573
2018-03-08,-0.10900627684902325,-0.0835800439887607,-0.05895751127349285,0.00024853781674762316,-0.06621615789568791,-0.14516937773047128,-0.0689575557284694,-0.05149752541065022,-0.18087244441947542,-0.0580228767954103,0.0034156833136839418,-0.05356633942541135,-0.05346141067163444,-0.11214301491031355
2018-03-09,0.0020902918296630334,0.00031644745658693783,-0.006134788034011313,0.02961904351104806,0.03393391977600025,0.01958788714292185,-0.011465019519431208,0.05862339897944916,0.19115681385382566,0.015149005199848475,-0.004234030076524342,-0.00025321107609818405,0.028533529058837423,0.01304080971558472
2018-03-10,-0.05710674361082595,-0.0802959981946062,-0.05182014795719041,-0.04262245952406967,-0.059384336188329404,-0.07870574259297194,-0.027763124299138204,-0.051729837834784964,-0.0391623086065392,-0.05711546599363079,0.003517980033866994,-0.06353621901414028,-0.06456859883680005,-0.020230831544576635
2018-03-11,0.06289985979276941,0.07538922710609623,0.0773108269362234,0.05794109870050925,0.05170379280650142,0.11742565271079089,0.09344833748430062,0.061184487914759146,0.11343816392293554,0.10296409856434413,-0.0013439773600279624,0.038726316915197255,0.042390026978070254,0.1788702572706991
2018-03-12,0.001001718505326801,-0.02858390679797226,-0.039774699535065794,-0.04320010737866567,-0.03303910883312072,-0.09470431213434952,-0.006497878347029583,-0.058363998031703675,-0.09700081037628933,-0.06907403027949342,-0.001485399914132666,-0.04179259904731676,-0.03685572608360405,-0.0862044373555266
2018-03-13,-0.0031158017213654913,0.2297009143339268,-0.0011163614975213596,-0.01801852650111335,-0.012949399458144831,-0.09575927499770479,0.09997339081324624,-0.013852679659636205,-0.02234512580144,-0.011300205501248063,-0.0025042268171225793,-0.005402509239307569,-0.01425379248782282,0.021992310783019376
2018-03-14,-0.11116343362181158,-0.12135714962670273,-0.10603202002040293,-0.11664727181104871,-0.11742068611868112,0.016900700918670908,-0.239828728651325,-0.08721309312909534,-0.09970418820097901,-0.1400866806458609,0.0029032756213535574,-0.1543430864557741,-0.11787330022375961,-0.09028401767164768
2018-03-15,-0.07194402573354404,0.015491221299118134,0.0037476840392196608,0.0033993966409270986,-0.004874375872141854,-0.05399398866559395,-0.05531519080148502,0.02073316568095399,-0.0037274319580834613,-0.0306358219029587,-0.0014671329574170312,-0.03283870981874459,-0.006622445403219837,0.025682938517184995
2018-03-16,-0.037476952459230474,0.0013442272844088794,0.00450614197866649,-0.0073800975426934765,-0.015891906769594708,-0.09744928151507432,0.011095177583949026,0.005904365634494894,-0.0010004115552605542,0.0,-0.002729171418136806,-0.04532419872762804,-0.011552741308679528,-0.07401668430662373
2018-03-17,-0.1448090750013321,-0.013656168397041056,-0.05186813420832641,-0.061996639098646576,-0.08474423174172407,-0.009133607774606005,-0.12683941863511108,-0.0784337677424704,-0.03427111269469613,-0.060247045807581466,0.003068783086829541,-0.10662173184406085,-0.077506004033707,-0.052187966689425984
2018-03-18,0.008954233334403426,-0.004001169974294013,0.03802058543426426,-0.03359844394486219,-0.025903431513727093,-0.11943139683110637,-0.001399897539699187,0.007197791577592926,-0.0134141792234165,0.009231533753544395,0.0014565335263591577,0.0643568045820661,0.03227252056366251,0.00827882319699425
2018-03-19,0.23563855314873272,0.004557341420332791,0.048302106725166924,0.0754504970895518,0.03301838479052139,-0.036058687039666984,0.022004051796896833,0.04485291347660526,0.04655437784855754,0.12290599278071762,-0.013259993529142306,0.12658920628373363,0.12846070648711183,0.07045988044278562
2018-03-20,0.036263694162560076,0.01853011770279793,0.03224371887087316,0.059529690666362184,0.0008061302275428419,0.06984996176421288,0.026041147356674448,0.046529342711194195,0.05108570280797314,0.16348250082196372,0.007011701066486441,0.06850309302028791,-0.05385129034060119,0.08482027153293777
2018-03-21,0.03942773999855745,0.08583583923433274,0.0017722101148143986,0.0021887363234109735,0.008145506469574817,0.06569216643496908,0.1284905134728195,0.0013910755112471625,0.0008805228058909114,-0.026750504929935505,0.0024167043179892577,-0.05103253277992966,-0.023006785548126213,0.018979765720720798
2018-03-22,-0.04660647133326644,0.00840974395917696,-0.022745729727735496,-0.03645870144887036,-0.04000767403148597,-0.028277134956878554,-0.06045234383523192,-0.03234196420281586,-0.040693940965923894,0.02180545557515832,-0.00026219498394916584,-0.04590154474544508,-0.04560047270763914,-0.003954117891243386
2018-03-23,-0.0724562437194147,0.15360414185463914,0.017168711059965366,0.009029409537161524,-0.0001538148691795059,-0.031242261296626165,-0.024510208241499663,0.025099076179915927,0.020362512202324327,0.08132379369121426,-0.008794513294346433,-0.02947899073101033,-0.029971958667609783,0.039004307153492845
2018-03-24,-0.00030648058631847384,0.10898242190392124,-0.02410683537135471,0.008391656178825233,-0.024727854795070878,-0.04159722385842153,0.024016380439012094,-0.050098602337284824,-0.04017139474582338,0.19070536913794456,0.018871824697148806,-0.0030748487087689353,-0.0029725335598367437,0.11940898581449051
2018-03-25,-0.024591507712750017,-0.023655817851774123,-0.02008233931084544,-0.023961733176257227,-0.004096294479087085,-0.03329320304783127,-0.031461978060514526,0.002833794085516389,-0.009574552671210757,-0.09406346397212967,-0.009372851749401964,0.019059245354448834,0.000950876106257628,0.0046486171506308965
2018-03-26,-0.09540987293925159,-0.05811369099082579,-0.03428971504220468,-0.06360695943973826,-0.06773385690921604,6.570543413103552e-05,-0.08907370041120329,-0.07027029327534855,-0.08615170821465491,-0.020805953840458035,0.0037182274994005692,-0.047324044644869924,-0.06835939415806815,-0.11153590678974058
2018-03-27,-0.07986095073338609,-0.04694180589245493,-0.04692919680936608,-0.04476965695400578,-0.08480004182590598,-0.09618503624154344,-0.08090154359818824,-0.0943997666700143,-0.02626978807302107,-0.02980111984528762,-0.0017954349845362802,-0.05768369148178018,-0.03660400632334106,-0.1504656741596235
2018-03-28,0.03258869441992446,0.011413301017694066,0.01538459954530477,-0.0012726793065549154,-0.008561022980050079,0.011683797484631147,0.02519472040305809,-0.030145243873821087,0.03295071691874753,0.12513587983112154,-0.0024050829618760218,0.01478606459159591,0.00014706260015239075,0.036563202686168444
2018-03-29,-0.08590676416062329,-0.13247648292617703,-0.10442950860100436,-0.1053250839232487,-0.14518986742754264,-0.05359987199188679,-0.22646683792308,-0.1387464428507142,-0.11790521441521681,-0.12683205438525078,-0.000581598397561203,-0.13889191363984765,-0.12220814246356271,-0.11823660996657673
2018-03-30,0.00222384306819097,0.015019846226445307,-0.03915922419318774,-0.02289903974525532,0.02223216783247407,0.10624590921506506,0.025837589437656357,0.033602690900528275,-0.020399112426508784,-0.040941169275323507,0.00032034760136795675,-0.010992010067413328,-0.0038117326399627286,0.006311922330077997
2018-03-31,0.05748327491552683,0.06593902424961913,0.01197496528897845,0.02006515166287647,0.004580989331491616,0.05015140827291548,-0.025801847840464787,-0.016930293626064175,0.005636800030782346,-0.19476879368727823,0.0018272643435711532,0.09131247730024611,0.005456434234189601,0.020371083299551677
2018-04-01,-0.033594433930187524,0.0009312530992512736,-0.018715563309412864,-0.03611806905128369,-0.04343109523288464,0.08842603476406251,-0.06866002842567064,-0.01194862247591559,-0.07405713816397679,-0.055061939303610245,-0.0009597141877818732,-0.0009483737623273207,-0.054697985559372074,-0.08071217093315397
2018-04-02,0.036578733538061535,0.13144287292173382,0.03440450062348593,0.0282832946148936,0.017801275568424858,0.013169986063278103,0.04523401062259898,0.03483091586032422,0.055897702014539315,0.10621546522132365,0.000320086541734952,0.08486062178761046,0.031667324440142156,0.040859438201333025
2018-04-03,0.09776897504701439,0.056979222243455446,0.051223352843477454,0.06337588269401889,0.07589183858341873,-0.09568480088794751,0.07660335581664468,0.1196495157427635,0.040729725260895105,-0.02704405827598309,0.00023990831398565474,0.046963583256721245,0.10845465625216993,0.0456760368331156
2018-04-04,-0.10437063086067933,-0.09166876914519996,-0.08422475580705478,-0.07307605055142696,-0.09123042884171902,-0.055547725612247634,-0.01814150552563991,-0.12717104459931747,-0.09002334638350647,-0.1439256069283921,0.00045975278643654583,-0.14387234377689545,-0.10657300913672248,-0.0785060962319243
2018-04-05,-0.043398503341062176,0.021360965227925088,-0.006201068910304803,-0.020423745035594208,0.007041357711370374,-0.06114180147892099,-0.011215172371368787,0.006053609986742924,-0.01842853040984635,0.2835088790588583,0.0016970737650273992,-0.030685275462243106,-0.011690192355330935,0.014480456911160974
2018-04-06,-0.029380385466321313,-0.015798318808945833,-0.026050420941338085,-0.016345040419030024,-0.03436754660917921,-0.024313607788572656,-0.04222430798981468,-0.05146515085626395,-0.061026841152191987,-0.08053014118470009,-0.0014373276728142435,-0.02363268072770301,-0.03985170790359319,-0.07806734958739651
2018-04-07,0.029622368090425576,0.01596692979860103,0.040569778635102284,0.04825491742990791,0.0397855849638244,0.13155138579045894,0.10043899751189037,0.02707053120297524,0.030771692328366417,0.0039469537515734645,-0.0014455380037039695,0.04323811235893734,0.023719890805234106,0.03902951194842344
2018-04-08,0.05112563049692575,-0.027519365470711436,0.0161371745154427,0.014526413104950096,0.038675156111288404,0.07325597446982422,0.07281205130819911,0.012063493905712328,0.010746652839408894,0.015208570209888625,-0.0028400144086910216,0.022135170714897946,0.025360919192360786,0.0165999522072225
2018-04-09,-0.02255788036398188,-0.020787960555652713,-0.03665561276645477,-0.028542754449311942,-0.004960987147865174,0.1919257021890588,-0.04875834366567929,-0.02304742507047141,0.01022657866450276,-0.05113667427539665,0.0007481199621750934,-0.04481196912083128,-0.017219793803151837,-0.013486528283689228
2018-04-10,0.02094741986246644,0.014047722629013135,0.009412414998555812,0.09652675768153289,0.03868004263577065,-0.05509430992971794,0.1329807488277661,-0.00634233635051506,-0.014976893864747562,0.032252049329533856,-0.00019952760605909377,0.01013932445007626,0.00015449685856831747,0.028148998333452087
2018-04-11,0.0600845715401983,0.016046781360034408,0.019352815614150316,0.10975443869746032,0.038587468757648846,-0.007971858855895422,0.009651532737380973,0.03464488028521773,0.0802991342851939,-0.01795163908881499,0.002897454625389753,0.06314269860343248,0.09231549441333586,-0.003929207392835139
2018-04-12,0.24552225102798603,0.057323325157413105,0.12412693581038273,0.11187635249748687,0.1353492561270013,0.24110357945671937,0.0738146765237565,0.08925829596300107,0.10104627159005511,0.08690109768277947,-0.00342398270323946,0.13125881632374997,0.15305906229981997,0.1320164290361711
2018-04-13,-0.05671090438310749,0.04412308496482208,0.0008501580097129826,0.05056893371351923,-0.0004180362999480971,-0.04386546067927038,-0.0137125863091393,-0.031264284336439754,-5.5972171127484076e-05,-0.014204135425959396,0.002068410579581283,0.017076234789455014,0.014761595902031913,-0.07031666945844173
2018-04-14,0.0015994662254134558,-0.021837107749869186,0.01136885881377853,0.03806475965872305,0.01758825727563974,0.0685558972146612,0.032145084106174046,0.007470807096610282,-0.032540484954605806,0.025438970953790024,0.0008715862642402514,0.017619615069189923,-0.009294061615751185,0.011899472551780036
2018-04-15,0.09735250278427264,-0.014112607045674611,0.04203655981360764,0.09662370568434908,0.05852349989705078,0.11786966950327406,0.07323740365167117,0.04453024757316516,0.029987744829683922,0.0713710578059853,-0.0011649698751409051,0.14823821561342965,0.07663177621488326,0.04025451835474844
2018-04-16,0.14777190675023205,-0.06720692513552338,-0.03300812914143919,0.0030581295329735934,-0.0394260053366581,-0.0880914255120422,-0.034576375467618936,-0.028498674850581475,-0.06212963195502278,-0.040728930168536646,-0.0010119265156862407,-0.022844162846993286,-0.02858946252678095,0.022894900553066665
2018-04-17,-0.05166128028638598,-0.036752378671992665,-0.01962125912828721,0.03409046602850545,-0.016277789211940966,0.06589325721287861,0.017562402787320026,0.035163496555876944,-0.006157828079302666,0.020631204484369815,0.0009659059391084672,0.05493225726871245,-0.009640800738932932,-0.07294860048848194
2018-04-18,0.06595581489893884,0.042118754632560824,0.03253592757494634,0.13173813320451622,0.04261684277122201,0.14790724318760223,0.06837683451967194,0.051813369663379516,0.060896615309636214,0.12074394909204339,-0.0009488180081403295,0.15787923904268572,0.07617753829574177,0.05967471846
2018-04-19,0.04512511187666332,0.00624490793052329,0.015906496489625957,0.073368576534166,0.07892965684136159,-0.02019828176136136,0.07862319867767226,0.04403837780291232,0.09926938581638038,0.03861676980778174,-0.0004251340709424491,0.04062631688326039,0.11077146926482287,0.00885349423985254
2018-04-20,0.10081315016567417,0.017860051724983592,0.06437648463049019,0.011777865369822631,0.08086315837885373,-0.0009979698228948675,-0.0028603988550827907,0.06122433303352935,0.055287158770302915,0.08312160128460142,0.0011555791546904465,0.06616825838386241,0.1546841356850013,-0.018019935158201397
2018-04-21,-0.036051587583740295,0.061914827930361675,0.005608362578138261,-0.08496172601211956,-0.016907925242676057,-0.05262325563329434,0.02042295910954989,-0.043380368604076756,0.005751380914125617,7.454050881029824e-05,0.0006769321636713538,-0.04043693834186272,-0.05716163378972892,-0.005921601258925037
2018-04-22,-0.01751430042349636,-0.038284086916805495,-0.010523309510453865,0.02301051628371642,0.026833793649897075,-0.045219821441112355,0.016074454997741797,-0.01460929039874592,0.04083301581067302,-0.0236963802571457,-0.0028248153183218707,-0.02023191671112616,-0.003566096518107175,0.06354361391513297
2018-04-23,0.010236888384691523,0.05657102068001476,0.014483697709083162,-0.010344017807034414,0.032726517651614384,-0.042273590240666334,-0.013968217536064559,0.036643032660466514,-0.013571531332562923,0.11052453079126866,0.001655981384267656,0.010777326596265223,0.007628358053750365,0.08998315318071344
2018-04-24,0.0812022292030342,0.11369973132615567,0.08235319918742609,0.05638793739279037,0.09722577979334102,0.14316348386880273,0.08640934083157827,0.08513064000313748,0.06560523720295451,0.22556611921756523,0.006904034192366131,0.07390021838342423,0.06419647297956063,0.19353060171013073
