5.332059950090145550e-02
1.353464000808932977e-01
1.042087451900400030e-01
8.522672917369294998e-02
2.221125861578683233e-02
2.220782480867326478e-02
8.268948681698907316e-03
1.233113064315593116e-01
8.557644744113911128e-02
1.008032315855065669e-01
2.930467314563896166e-03
1.380791327195159401e-01
1.185089084560283501e-01
